# YHDA_VERSION=0.7.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_O_50_4
# STEP_NAME=Sınırlı frekans hassasiyet modu — yüksek frekans / 50,4 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
16.8.2026 09:11:31,2s;7113;50,400110;34,934707;55,000000;20;61,446626;122,893252;35,367957
16.8.2026 09:11:31,3s;7114;50,400175;35,042210;55,000000;20;61,446140;122,892279;35,479845
16.8.2026 09:11:31,4s;7115;50,399901;35,014599;55,000000;20;61,445653;122,891306;35,465551
16.8.2026 09:11:31,5s;7116;50,400038;34,932277;55,000000;20;61,445168;122,890336;35,350825
16.8.2026 09:11:31,6s;7117;50,399617;34,930287;55,000000;20;61,444683;122,889366;35,326851
16.8.2026 09:11:31,7s;7118;50,399994;35,045837;55,000000;20;61,444196;122,888392;35,503209
16.8.2026 09:11:31,8s;7119;50,399962;34,992432;55,000000;20;61,443710;122,887420;35,339514
16.8.2026 09:11:31,9s;7120;50,399968;34,973626;55,000000;20;61,443224;122,886449;35,442459
16.8.2026 09:11:32,0s;7121;50,399810;34,946151;55,000000;20;61,442739;122,885478;35,348697
16.8.2026 09:11:32,1s;7122;50,399910;35,008312;55,000000;20;61,442253;122,884506;35,483170
16.8.2026 09:11:32,2s;7123;50,399840;35,042782;55,000000;20;61,441766;122,883532;35,483976
16.8.2026 09:11:32,3s;7124;50,399782;34,973797;55,000000;20;61,441280;122,882561;35,393497
16.8.2026 09:11:32,4s;7125;50,399885;34,947041;55,000000;20;61,440795;122,881590;35,350455
16.8.2026 09:11:32,5s;7126;50,400321;35,012353;55,000000;20;61,440309;122,880617;35,403526
16.8.2026 09:11:32,6s;7127;50,399836;34,871259;55,000000;20;61,439824;122,879649;35,298584
16.8.2026 09:11:32,7s;7128;50,400311;35,014401;55,000000;20;61,439338;122,878676;35,465283
16.8.2026 09:11:32,8s;7129;50,399926;34,994299;55,000000;20;61,438852;122,877704;35,438098
16.8.2026 09:11:32,9s;7130;50,400014;34,896074;55,000000;20;61,438367;122,876735;35,299189
16.8.2026 09:11:33,0s;7131;50,399823;34,933444;55,000000;20;61,437882;122,875764;35,354917
16.8.2026 09:11:33,1s;7132;50,400456;35,058760;55,000000;20;61,437395;122,874791;35,555443
16.8.2026 09:11:33,2s;7133;50,399940;34,988036;55,000000;20;61,436909;122,873819;35,405137
16.8.2026 09:11:33,3s;7134;50,400041;34,930832;55,000000;20;61,436424;122,872848;35,325461
16.8.2026 09:11:33,4s;7135;50,399840;34,989231;55,000000;20;61,435938;122,871876;35,426534
16.8.2026 09:11:33,5s;7136;50,399953;35,010368;55,000000;20;61,435452;122,870904;35,412400
16.8.2026 09:11:33,6s;7137;50,399791;34,994627;55,000000;20;61,434966;122,869932;35,453474
16.8.2026 09:11:33,7s;7138;50,399810;35,032942;55,000000;20;61,434479;122,868959;35,395162
16.8.2026 09:11:33,8s;7139;50,400208;35,019843;55,000000;20;61,433993;122,867986;35,466162
16.8.2026 09:11:33,9s;7140;50,399671;35,021587;55,000000;20;61,433507;122,867013;35,446008
16.8.2026 09:11:34,0s;7141;50,399566;34,995604;55,000000;20;61,433020;122,866041;35,442328
16.8.2026 09:11:34,1s;7142;50,400230;35,025488;55,000000;20;61,432534;122,865068;35,467828
16.8.2026 09:11:34,2s;7143;50,400036;34,893337;55,000000;20;61,432049;122,864099;35,308891
16.8.2026 09:11:34,3s;7144;50,399756;35,013189;55,000000;20;61,431563;122,863126;35,439031
16.8.2026 09:11:34,4s;7145;50,400154;34,954610;55,000000;20;61,431078;122,862155;35,435691
16.8.2026 09:11:34,5s;7146;50,399976;34,977540;55,000000;20;61,430592;122,861184;35,403746
16.8.2026 09:11:34,6s;7147;50,400125;34,939311;55,000000;20;61,430107;122,860213;35,346290
16.8.2026 09:11:34,7s;7148;50,400302;34,979086;55,000000;20;61,429621;122,859241;35,386448
16.8.2026 09:11:34,8s;7149;50,400199;35,001526;55,000000;20;61,429135;122,858269;35,391865
16.8.2026 09:11:34,9s;7150;50,400184;34,948300;55,000000;20;61,428649;122,857298;35,314509
16.8.2026 09:11:35,0s;7151;50,399662;34,883988;55,000000;20;61,428165;122,856329;35,267864
16.8.2026 09:11:35,1s;7152;50,399756;35,102469;55,000000;20;61,427677;122,855354;35,567887
16.8.2026 09:11:35,2s;7153;50,399894;34,981620;55,000000;20;61,427191;122,854383;35,454743
16.8.2026 09:11:35,3s;7154;50,400051;34,966859;55,000000;20;61,426706;122,853411;35,404066
16.8.2026 09:11:35,4s;7155;50,400024;35,001011;55,000000;20;61,426220;122,852439;35,422862
16.8.2026 09:11:35,5s;7156;50,399319;34,964478;55,000000;20;61,425734;122,851468;35,371333
16.8.2026 09:11:35,6s;7157;50,400173;34,951581;55,000000;20;61,425248;122,850497;35,399263
16.8.2026 09:11:35,7s;7158;50,400068;35,015976;55,000000;20;61,424762;122,849524;35,459046
16.8.2026 09:11:35,8s;7159;50,400067;34,964519;55,000000;20;61,424277;122,848553;35,346523
16.8.2026 09:11:35,9s;7160;50,399678;35,032326;55,000000;20;61,423790;122,847580;35,485651
16.8.2026 09:11:36,0s;7161;50,400292;34,928857;55,000000;20;61,423305;122,846610;35,318683
16.8.2026 09:11:36,1s;7162;50,399626;34,960740;55,000000;20;61,422819;122,845639;35,347440
16.8.2026 09:11:36,2s;7163;50,399968;35,063997;55,000000;20;61,422332;122,844665;35,491862
16.8.2026 09:11:36,3s;7164;50,400321;35,019961;55,000000;20;61,421846;122,843692;35,452909
16.8.2026 09:11:36,4s;7165;50,399991;35,006224;55,000000;20;61,421360;122,842719;35,461661
16.8.2026 09:11:36,5s;7166;50,400161;35,026205;55,000000;20;61,420873;122,841746;35,405371
16.8.2026 09:11:36,6s;7167;50,400408;35,056906;55,000000;20;61,420386;122,840773;35,457244
16.8.2026 09:11:36,7s;7168;50,400162;34,951445;55,000000;20;61,419901;122,839802;35,348536
16.8.2026 09:11:36,8s;7169;50,399610;34,956909;55,000000;20;61,419415;122,838831;35,387468
16.8.2026 09:11:36,9s;7170;50,399764;35,049398;55,000000;20;61,418929;122,837857;35,395078
16.8.2026 09:11:37,0s;7171;50,399790;35,018642;55,000000;20;61,418442;122,836884;35,417923
16.8.2026 09:11:37,1s;7172;50,400549;35,005216;55,000000;20;61,417956;122,835912;35,412128
16.8.2026 09:11:37,2s;7173;50,399963;34,961200;55,000000;20;61,417470;122,834941;35,370825
16.8.2026 09:11:37,3s;7174;50,400449;35,001536;55,000000;20;61,416984;122,833969;35,439017
16.8.2026 09:11:37,4s;7175;50,399819;35,012244;55,000000;20;61,416498;122,832996;35,442194
16.8.2026 09:11:37,5s;7176;50,399781;35,002915;55,000000;20;61,416012;122,832024;35,444444
16.8.2026 09:11:37,6s;7177;50,399901;35,034505;55,000000;20;61,415525;122,831051;35,498041
16.8.2026 09:11:37,7s;7178;50,399999;35,065380;55,000000;20;61,415038;122,830077;35,510248
16.8.2026 09:11:37,8s;7179;50,400077;34,953018;55,000000;20;61,414553;122,829106;35,375340
16.8.2026 09:11:37,9s;7180;50,400089;34,979487;55,000000;20;61,414067;122,828134;35,464985
16.8.2026 09:11:38,0s;7181;50,400162;35,039905;55,000000;20;61,413580;122,827161;35,480918
16.8.2026 09:11:38,1s;7182;50,399961;35,040677;55,000000;20;61,413094;122,826187;35,479864
16.8.2026 09:11:38,2s;7183;50,400166;34,965857;55,000000;20;61,412608;122,825216;35,382018
16.8.2026 09:11:38,3s;7184;50,400225;35,065767;55,000000;20;61,412121;122,824242;35,468245
16.8.2026 09:11:38,4s;7185;50,399949;34,996365;55,000000;20;61,411635;122,823270;35,432922
16.8.2026 09:11:38,5s;7186;50,400097;35,041138;55,000000;20;61,411148;122,822296;35,474425
16.8.2026 09:11:38,6s;7187;50,399818;34,949757;55,000000;20;61,410663;122,821326;35,366070
16.8.2026 09:11:38,7s;7188;50,400094;34,926175;55,000000;20;61,410178;122,820355;35,387961
16.8.2026 09:11:38,8s;7189;50,399814;35,089612;55,000000;20;61,409690;122,819381;35,447788
16.8.2026 09:11:38,9s;7190;50,400071;34,919707;55,000000;20;61,409205;122,818411;35,317219
16.8.2026 09:11:39,0s;7191;50,399719;35,081333;55,000000;20;61,408718;122,817436;35,521958
16.8.2026 09:11:39,1s;7192;50,400336;35,019466;55,000000;20;61,408232;122,816464;35,450999
16.8.2026 09:11:39,2s;7193;50,400088;34,931793;55,000000;20;61,407747;122,815493;35,320073
16.8.2026 09:11:39,3s;7194;50,399948;35,054714;55,000000;20;61,407260;122,814519;35,519867
16.8.2026 09:11:39,4s;7195;50,399955;34,973621;55,000000;20;61,406774;122,813548;35,365725
16.8.2026 09:11:39,5s;7196;50,399680;35,060513;55,000000;20;61,406287;122,812574;35,448644
16.8.2026 09:11:39,6s;7197;50,399816;34,872435;55,000000;20;61,405803;122,811605;35,339295
16.8.2026 09:11:39,7s;7198;50,399798;35,133166;55,000000;20;61,405315;122,810629;35,526571
16.8.2026 09:11:39,8s;7199;50,400766;35,101383;55,000000;20;61,404827;122,809654;35,497381
16.8.2026 09:11:39,9s;7200;50,399808;35,036097;55,000000;20;61,404341;122,808681;35,437112
16.8.2026 09:11:40,0s;7201;50,399604;35,026248;55,000000;20;61,403854;122,807708;35,411368
16.8.2026 09:11:40,1s;7202;50,399720;35,008065;55,000000;20;61,403368;122,806736;35,390446
16.8.2026 09:11:40,2s;7203;50,399631;34,984391;55,000000;20;61,402882;122,805764;35,440747
16.8.2026 09:11:40,3s;7204;50,399704;34,922736;55,000000;20;61,402397;122,804794;35,325467
16.8.2026 09:11:40,4s;7205;50,400247;35,017447;55,000000;20;61,401911;122,803821;35,495737
16.8.2026 09:11:40,5s;7206;50,399487;34,985367;55,000000;20;61,401425;122,802849;35,417849
16.8.2026 09:11:40,6s;7207;50,400053;35,061856;55,000000;20;61,400938;122,801876;35,491360
16.8.2026 09:11:40,7s;7208;50,400019;35,028010;55,000000;20;61,400451;122,800903;35,500420
16.8.2026 09:11:40,8s;7209;50,400505;35,075525;55,000000;20;61,399964;122,799928;35,540450
16.8.2026 09:11:40,9s;7210;50,400038;34,965849;55,000000;20;61,399478;122,798957;35,377707
16.8.2026 09:11:41,0s;7211;50,400346;34,970328;55,000000;20;61,398993;122,797986;35,384769
16.8.2026 09:11:41,1s;7212;50,399564;34,938070;55,000000;20;61,398508;122,797015;35,366548
16.8.2026 09:11:41,2s;7213;50,400180;34,937348;55,000000;20;61,398022;122,796045;35,304384
16.8.2026 09:11:41,3s;7214;50,400278;35,005716;55,000000;20;61,397536;122,795072;35,391423
16.8.2026 09:11:41,4s;7215;50,399724;34,987724;55,000000;20;61,397050;122,794100;35,364948
16.8.2026 09:11:41,5s;7216;50,399962;35,008973;55,000000;20;61,396564;122,793128;35,424760
16.8.2026 09:11:41,6s;7217;50,400177;34,957194;55,000000;20;61,396078;122,792157;35,398515
16.8.2026 09:11:41,7s;7218;50,400045;35,038588;55,000000;20;61,395592;122,791183;35,407152
16.8.2026 09:11:41,8s;7219;50,400356;35,034524;55,000000;20;61,395105;122,790210;35,380945
16.8.2026 09:11:41,9s;7220;50,400175;34,949366;55,000000;20;61,394620;122,789239;35,367061
16.8.2026 09:11:42,0s;7221;50,399487;35,037162;55,000000;20;61,394133;122,788266;35,464245
16.8.2026 09:11:42,1s;7222;50,400386;35,049140;55,000000;20;61,393646;122,787293;35,476759
16.8.2026 09:11:42,2s;7223;50,400077;34,943838;55,000000;20;61,393161;122,786322;35,427065
16.8.2026 09:11:42,3s;7224;50,400329;34,953504;55,000000;20;61,392676;122,785351;35,403341
16.8.2026 09:11:42,4s;7225;50,399664;35,007761;55,000000;20;61,392189;122,784379;35,442111
16.8.2026 09:11:42,5s;7226;50,399989;34,981385;55,000000;20;61,391703;122,783407;35,386362
16.8.2026 09:11:42,6s;7227;50,400253;35,023006;55,000000;20;61,391217;122,782434;35,364810
16.8.2026 09:11:42,7s;7228;50,399753;35,080518;55,000000;20;61,390730;122,781460;35,516505
16.8.2026 09:11:42,8s;7229;50,400161;35,027277;55,000000;20;61,390243;122,780487;35,436233
16.8.2026 09:11:42,9s;7230;50,399414;34,905294;55,000000;20;61,389758;122,779517;35,351105
16.8.2026 09:11:43,0s;7231;50,399566;34,937883;55,000000;20;61,389273;122,778547;35,303094
16.8.2026 09:11:43,1s;7232;50,399897;35,126570;55,000000;20;61,388785;122,777571;35,536203
16.8.2026 09:11:43,2s;7233;50,400204;34,967666;55,000000;20;61,388300;122,776599;35,411871
16.8.2026 09:11:43,3s;7234;50,400054;34,988023;55,000000;20;61,387814;122,775628;35,410828
16.8.2026 09:11:43,4s;7235;50,399912;35,071845;55,000000;20;61,387327;122,774653;35,519096
16.8.2026 09:11:43,5s;7236;50,399969;35,019200;55,000000;20;61,386840;122,773681;35,446130
16.8.2026 09:11:43,6s;7237;50,400252;34,976800;55,000000;20;61,386354;122,772709;35,400191
16.8.2026 09:11:43,7s;7238;50,400306;34,962896;55,000000;20;61,385869;122,771738;35,412426
16.8.2026 09:11:43,8s;7239;50,400261;34,938318;55,000000;20;61,385384;122,770767;35,363336
16.8.2026 09:11:43,9s;7240;50,399782;35,109963;55,000000;20;61,384896;122,769792;35,512180
16.8.2026 09:11:44,0s;7241;50,400071;35,027869;55,000000;20;61,384410;122,768819;35,445092
16.8.2026 09:11:44,1s;7242;50,399636;34,935128;55,000000;20;61,383924;122,767849;35,437544
16.8.2026 09:11:44,2s;7243;50,400143;34,991039;55,000000;20;61,383438;122,766877;35,377286
16.8.2026 09:11:44,3s;7244;50,399744;35,012173;55,000000;20;61,382952;122,765904;35,425881
16.8.2026 09:11:44,4s;7245;50,399882;34,972897;55,000000;20;61,382466;122,764933;35,393411
16.8.2026 09:11:44,5s;7246;50,400642;35,057998;55,000000;20;61,381979;122,763959;35,423832
16.8.2026 09:11:44,6s;7247;50,399703;34,917558;55,000000;20;61,381494;122,762989;35,338785
16.8.2026 09:11:44,7s;7248;50,399526;35,062293;55,000000;20;61,381007;122,762015;35,453505
16.8.2026 09:11:44,8s;7249;50,399861;35,026012;55,000000;20;61,380521;122,761042;35,448387
16.8.2026 09:11:44,9s;7250;50,400233;34,959125;55,000000;20;61,380035;122,760071;35,436251
16.8.2026 09:11:45,0s;7251;50,400024;34,957046;55,000000;20;61,379550;122,759100;35,386805
16.8.2026 09:11:45,1s;7252;50,400029;34,929440;55,000000;20;61,379065;122,758130;35,348941
16.8.2026 09:11:45,2s;7253;50,399650;35,010013;55,000000;20;61,378579;122,757157;35,405540
16.8.2026 09:11:45,3s;7254;50,400365;34,903595;55,000000;20;61,378094;122,756188;35,356830
16.8.2026 09:11:45,4s;7255;50,399396;34,981306;55,000000;20;61,377608;122,755216;35,383832
16.8.2026 09:11:45,5s;7256;50,400292;34,948514;55,000000;20;61,377123;122,754245;35,335820
16.8.2026 09:11:45,6s;7257;50,400031;34,980742;55,000000;20;61,376637;122,753273;35,363854
16.8.2026 09:11:45,7s;7258;50,399979;35,038951;55,000000;20;61,376150;122,752300;35,500419
16.8.2026 09:11:45,8s;7259;50,400132;35,065157;55,000000;20;61,375663;122,751326;35,477439
16.8.2026 09:11:45,9s;7260;50,399963;35,066981;55,000000;20;61,375176;122,750352;35,406338
16.8.2026 09:11:46,0s;7261;50,399885;35,019836;55,000000;20;61,374690;122,749379;35,410963
16.8.2026 09:11:46,1s;7262;50,400502;35,030674;55,000000;20;61,374203;122,748406;35,415077
16.8.2026 09:11:46,2s;7263;50,399883;34,998128;55,000000;20;61,373717;122,747434;35,377020
16.8.2026 09:11:46,3s;7264;50,399668;35,047139;55,000000;20;61,373230;122,746460;35,495169
16.8.2026 09:11:46,4s;7265;50,400281;35,080887;55,000000;20;61,372743;122,745486;35,551678
16.8.2026 09:11:46,5s;7266;50,400801;35,037030;55,000000;20;61,372256;122,744513;35,412364
16.8.2026 09:11:46,6s;7267;50,400617;34,932147;55,000000;20;61,371771;122,743542;35,307753
16.8.2026 09:11:46,7s;7268;50,399738;35,099732;55,000000;20;61,371284;122,742567;35,543092
16.8.2026 09:11:46,8s;7269;50,399631;34,903212;55,000000;20;61,370799;122,741598;35,352585
16.8.2026 09:11:46,9s;7270;50,400557;35,040702;55,000000;20;61,370312;122,740624;35,456561
16.8.2026 09:11:47,0s;7271;50,399835;34,942546;55,000000;20;61,369827;122,739654;35,325331
16.8.2026 09:11:47,1s;7272;50,400136;35,005584;55,000000;20;61,369341;122,738681;35,474032
16.8.2026 09:11:47,2s;7273;50,399780;34,992018;55,000000;20;61,368855;122,737709;35,408607
16.8.2026 09:11:47,3s;7274;50,399699;34,939117;55,000000;20;61,368369;122,736739;35,361108
16.8.2026 09:11:47,4s;7275;50,400204;35,059762;55,000000;20;61,367883;122,735765;35,469680
16.8.2026 09:11:47,5s;7276;50,400396;35,008703;55,000000;20;61,367396;122,734793;35,383750
16.8.2026 09:11:47,6s;7277;50,399669;35,058534;55,000000;20;61,366909;122,733819;35,470747
16.8.2026 09:11:47,7s;7278;50,399740;35,026030;55,000000;20;61,366423;122,732846;35,490184
16.8.2026 09:11:47,8s;7279;50,399965;35,072709;55,000000;20;61,365936;122,731872;35,532906
16.8.2026 09:11:47,9s;7280;50,399552;35,077158;55,000000;20;61,365449;122,730897;35,518396
16.8.2026 09:11:48,0s;7281;50,399865;35,025726;55,000000;20;61,364962;122,729924;35,410556
16.8.2026 09:11:48,1s;7282;50,399492;35,006666;55,000000;20;61,364476;122,728952;35,428753
16.8.2026 09:11:48,2s;7283;50,400599;34,993091;55,000000;20;61,363990;122,727980;35,378744
16.8.2026 09:11:48,3s;7284;50,399573;34,976638;55,000000;20;61,363504;122,727008;35,405242
16.8.2026 09:11:48,4s;7285;50,400660;34,978636;55,000000;20;61,363018;122,726037;35,386744
16.8.2026 09:11:48,5s;7286;50,400109;35,002078;55,000000;20;61,362532;122,725064;35,473413
16.8.2026 09:11:48,6s;7287;50,399746;34,949251;55,000000;20;61,362047;122,724093;35,328115
16.8.2026 09:11:48,7s;7288;50,400078;35,150950;55,000000;20;61,361559;122,723117;35,518802
16.8.2026 09:11:48,8s;7289;50,399694;35,135470;55,000000;20;61,361071;122,722141;35,557785
16.8.2026 09:11:48,9s;7290;50,400446;35,033619;55,000000;20;61,360584;122,721168;35,463397
16.8.2026 09:11:49,0s;7291;50,400198;35,013447;55,000000;20;61,360098;122,720195;35,394873
16.8.2026 09:11:49,1s;7292;50,400355;35,013808;55,000000;20;61,359611;122,719223;35,400456
16.8.2026 09:11:49,2s;7293;50,400062;35,022923;55,000000;20;61,359125;122,718250;35,441659
16.8.2026 09:11:49,3s;7294;50,399391;35,014818;55,000000;20;61,358639;122,717277;35,401927
16.8.2026 09:11:49,4s;7295;50,399802;34,978574;55,000000;20;61,358153;122,716306;35,497282
16.8.2026 09:11:49,5s;7296;50,399610;34,972466;55,000000;20;61,357667;122,715334;35,345417
16.8.2026 09:11:49,6s;7297;50,399778;34,916218;55,000000;20;61,357182;122,714364;35,281725
16.8.2026 09:11:49,7s;7298;50,400459;34,900228;55,000000;20;61,356697;122,713395;35,311477
16.8.2026 09:11:49,8s;7299;50,399710;34,978462;55,000000;20;61,356212;122,712423;35,387069
16.8.2026 09:11:49,9s;7300;50,399796;35,096374;55,000000;20;61,355724;122,711448;35,504262
16.8.2026 09:11:50,0s;7301;50,399789;34,993400;55,000000;20;61,355238;122,710476;35,454161
16.8.2026 09:11:50,1s;7302;50,399992;34,975301;55,000000;20;61,354752;122,709505;35,414779
16.8.2026 09:11:50,2s;7303;50,399916;35,039688;55,000000;20;61,354266;122,708531;35,470739
16.8.2026 09:11:50,3s;7304;50,400009;35,072080;55,000000;20;61,353779;122,707557;35,507763
16.8.2026 09:11:50,4s;7305;50,399836;35,012656;55,000000;20;61,353292;122,706585;35,448033
16.8.2026 09:11:50,5s;7306;50,399602;34,933998;55,000000;20;61,352807;122,705614;35,324158
16.8.2026 09:11:50,6s;7307;50,399757;35,059380;55,000000;20;61,352320;122,704640;35,525880
16.8.2026 09:11:50,7s;7308;50,400035;34,977371;55,000000;20;61,351834;122,703669;35,341218
16.8.2026 09:11:50,8s;7309;50,400026;34,936175;55,000000;20;61,351349;122,702698;35,393561
16.8.2026 09:11:50,9s;7310;50,399986;34,938272;55,000000;20;61,350864;122,701728;35,338043
16.8.2026 09:11:51,0s;7311;50,399889;35,102921;55,000000;20;61,350376;122,700753;35,494523
16.8.2026 09:11:51,1s;7312;50,399896;34,984809;55,000000;20;61,349890;122,699781;35,453872
16.8.2026 09:11:51,2s;7313;50,400484;35,068266;55,000000;20;61,349403;122,698807;35,472254
16.8.2026 09:11:51,3s;7314;50,399744;35,033327;55,000000;20;61,348917;122,697834;35,493752
16.8.2026 09:11:51,4s;7315;50,400068;34,953987;55,000000;20;61,348431;122,696863;35,380793
16.8.2026 09:11:51,5s;7316;50,400364;35,091655;55,000000;20;61,347944;122,695888;35,555829
16.8.2026 09:11:51,6s;7317;50,399812;34,940633;55,000000;20;61,347459;122,694917;35,366196
16.8.2026 09:11:51,7s;7318;50,399322;34,995931;55,000000;20;61,346973;122,693945;35,435561
16.8.2026 09:11:51,8s;7319;50,399576;35,043016;55,000000;20;61,346486;122,692972;35,519502
16.8.2026 09:11:51,9s;7320;50,399901;34,998330;55,000000;20;61,346000;122,692000;35,413257
16.8.2026 09:11:52,0s;7321;50,400188;34,888324;55,000000;20;61,345515;122,691031;35,342002
16.8.2026 09:11:52,1s;7322;50,400299;34,946070;55,000000;20;61,345030;122,690060;35,346268
16.8.2026 09:11:52,2s;7323;50,400100;34,977305;55,000000;20;61,344544;122,689088;35,413485
16.8.2026 09:11:52,3s;7324;50,399909;35,020805;55,000000;20;61,344058;122,688115;35,410275
16.8.2026 09:11:52,4s;7325;50,400127;35,061890;55,000000;20;61,343571;122,687141;35,496566
16.8.2026 09:11:52,5s;7326;50,399917;34,979245;55,000000;20;61,343085;122,686170;35,428420
16.8.2026 09:11:52,6s;7327;50,400293;34,955644;55,000000;20;61,342599;122,685199;35,348814
16.8.2026 09:11:52,7s;7328;50,399639;35,058875;55,000000;20;61,342112;122,684225;35,491935
16.8.2026 09:11:52,8s;7329;50,400104;35,022827;55,000000;20;61,341626;122,683252;35,428879
16.8.2026 09:11:52,9s;7330;50,400278;34,918763;55,000000;20;61,341141;122,682282;35,361989
16.8.2026 09:11:53,0s;7331;50,400118;35,044325;55,000000;20;61,340654;122,681309;35,444477
16.8.2026 09:11:53,1s;7332;50,399828;34,984197;55,000000;20;61,340168;122,680337;35,364920
16.8.2026 09:11:53,2s;7333;50,400107;34,970285;55,000000;20;61,339683;122,679366;35,405013
16.8.2026 09:11:53,3s;7334;50,400085;35,025009;55,000000;20;61,339196;122,678393;35,485961
16.8.2026 09:11:53,4s;7335;50,400272;34,961607;55,000000;20;61,338711;122,677421;35,338193
16.8.2026 09:11:53,5s;7336;50,399963;35,045481;55,000000;20;61,338224;122,676448;35,489015
16.8.2026 09:11:53,6s;7337;50,399943;34,960812;55,000000;20;61,337738;122,675477;35,359033
16.8.2026 09:11:53,7s;7338;50,400029;34,946735;55,000000;20;61,337253;122,674506;35,346296
16.8.2026 09:11:53,8s;7339;50,399965;34,974057;55,000000;20;61,336767;122,673535;35,345537
16.8.2026 09:11:53,9s;7340;50,400381;35,069298;55,000000;20;61,336280;122,672560;35,531639
16.8.2026 09:11:54,0s;7341;50,399764;35,063918;55,000000;20;61,335793;122,671586;35,440142
16.8.2026 09:11:54,1s;7342;50,400006;34,960484;55,000000;20;61,335308;122,670615;35,407366
16.8.2026 09:11:54,2s;7343;50,399733;34,985780;55,000000;20;61,334822;122,669643;35,384465
16.8.2026 09:11:54,3s;7344;50,400205;35,026613;55,000000;20;61,334335;122,668671;35,424861
16.8.2026 09:11:54,4s;7345;50,399868;34,967159;55,000000;20;61,333850;122,667699;35,374424
